id_restaurante;nome_restaurante;customer_id;name;taxId;gender;dateOfBirth;status;externalCode;isEnriched;enrichedAt;enrichedBy;createdAt;createdBy;updatedAt;updatedBy;phone;email
5;Cantinho do Sabor;503;Enzo Oliveira;725.168.093-95;M;28/11/1982;2;;False;;;10/06/2024 03:24;lucasazevedo;18/03/2025 03:24;yaraujo;5,58E+12;almeidaemanuelly@hotmail.com
5;Cantinho do Sabor;504;Bianca Rodrigues;35.178.906/0001-85;;03/02/1962;2;;False;;;10/11/2023 21:54;pedro24;19/02/2024 21:54;nalmeida;5,56E+12;dnogueira@ig.com.br
5;Cantinho do Sabor;505;Sr. Vinicius Rezende;964.073.218-40;F;07/04/1977;1;;True;24/04/2024 11:22;vieirarafaela;19/02/2024 11:22;oliviarocha;24/04/2024 11:22;giovannafarias;5,55E+12;meloenzo@hotmail.com
5;Cantinho do Sabor;506;Samuel Castro;15.309.862/0001-78;O;18/10/1978;2;;True;26/02/2024 12:16;ibarbosa;22/01/2024 12:16;isabella52;26/02/2024 12:16;novaesraul;5,57E+12;nicole90@hotmail.com
5;Cantinho do Sabor;507;Marina Oliveira;501.327.689-68;O;10/03/1963;1;UNLPAIH0;False;;;26/03/2024 18:55;ymendes;10/09/2024 18:55;vitor-gabrielcarvalho;5,53E+12;gomesenzo-gabriel@uol.com.br
5;Cantinho do Sabor;508;Matheus GonÃ§alves;30.241.689/0001-07;F;02/10/2004;2;;False;;;21/03/2024 03:34;mbarros;09/08/2024 03:34;almeidaluiz-otavio;5,54E+12;vieiradavi-lucca@yahoo.com.br
5;Cantinho do Sabor;509;Evelyn Carvalho;308.957.164-10;O;19/05/1960;2;;True;29/11/2024 04:05;tsales;07/04/2024 04:05;barrosdavi;29/11/2024 04:05;diegoviana;5,54E+12;scostela@hotmail.com
5;Cantinho do Sabor;510;Dra. Ana Santos;375.461.082-17;M;23/05/1950;2;4FTJ5CCA;False;;;05/05/2024 00:33;fribeiro;29/06/2024 00:33;das-nevescarlos-eduardo;5,57E+12;gustavoazevedo@hotmail.com
5;Cantinho do Sabor;511;Pedro Lucas Monteiro;10.783.562/0001-02;;25/09/2003;1;6TT9Q1NI;False;;;17/04/2024 17:50;xcavalcanti;02/05/2024 17:50;caue05;5,58E+12;henriquecampos@uol.com.br
5;Cantinho do Sabor;512;Isabelly Freitas;520.198.364-24;M;16/08/1989;2;;False;;;29/07/2024 15:30;brendamonteiro;24/12/2024 15:30;da-rochamaite;5,52E+12;isouza@yahoo.com.br
5;Cantinho do Sabor;513;Francisco Teixeira;594.732.168-82;F;21/01/1958;1;;False;;;22/02/2024 02:04;peixotojoao-vitor;05/11/2024 02:04;jsouza;5,57E+12;lda-rocha@gmail.com
5;Cantinho do Sabor;514;Ana Sophia Pires;260.785.134-35;F;07/04/1961;1;;False;;;23/07/2024 20:16;maria-eduardacardoso;12/04/2025 20:16;raquel09;5,56E+12;vieiralucca@bol.com.br
5;Cantinho do Sabor;515;Maria Luiza Rodrigues;862.014.793-50;F;17/04/1948;2;;True;23/02/2025 17:25;samuel40;10/05/2024 17:25;piresdiogo;23/02/2025 17:25;martinsgabriela;5,57E+12;diego39@yahoo.com.br
5;Cantinho do Sabor;516;Yuri Correia;687.435.029-38;;17/09/1960;1;;True;11/03/2024 02:48;taraujo;20/02/2024 02:48;vitoriabarros;11/03/2024 02:48;erick87;5,53E+12;nogueirajoao-guilherme@uol.com.br
5;Cantinho do Sabor;517;Samuel Costela;840.679.135-75;M;13/06/1993;1;S2N75BXD;True;11/03/2024 04:30;calebe06;28/10/2023 04:30;pmendes;11/03/2024 04:30;ana-carolinada-mata;5,58E+12;alvesana-livia@hotmail.com
5;Cantinho do Sabor;518;Luiz Felipe Caldeira;18.459.076/0001-45;O;25/05/2002;1;;True;10/09/2024 06:08;inogueira;23/04/2024 06:08;diego49;10/09/2024 06:08;limabenjamin;5,58E+12;mcostela@uol.com.br
5;Cantinho do Sabor;519;Luiz Henrique Vieira;193.025.874-79;M;27/03/2004;2;;True;07/09/2024 01:19;laura36;27/02/2024 01:19;paulo89;07/09/2024 01:19;anada-rocha;5,58E+12;cardosoagatha@hotmail.com
5;Cantinho do Sabor;520;Srta. Nina Novaes;926.108.357-95;O;08/08/1956;2;RRVSFFCX;True;19/06/2024 22:14;woliveira;26/02/2024 22:14;augustocardoso;19/06/2024 22:14;ksantos;5,53E+12;theo27@uol.com.br
5;Cantinho do Sabor;521;Enrico das Neves;450.297.861-20;O;30/09/1966;1;;False;;;24/12/2023 22:04;mouramarina;09/03/2024 22:04;maria-julia29;5,58E+12;ana-clara22@uol.com.br
5;Cantinho do Sabor;522;Maria Eduarda Oliveira;462.971.805-20;O;22/12/1970;1;;True;11/10/2024 12:35;bfreitas;16/06/2024 12:35;aferreira;11/10/2024 12:35;camposmaria-cecilia;5,51E+12;moreirajoaquim@ig.com.br
5;Cantinho do Sabor;523;Vinicius Dias;287.950.614-01;F;02/09/1988;2;;False;;;07/04/2024 18:39;alexandre72;08/12/2024 18:39;gomessabrina;5,57E+12;costaandre@uol.com.br
5;Cantinho do Sabor;524;Maria Alice Azevedo;935.064.712-52;F;23/01/1977;1;WBUCJG8V;True;13/02/2024 11:48;nicolecardoso;12/10/2023 11:48;camila76;13/02/2024 11:48;beatrizcastro;5,57E+12;sarah18@uol.com.br
5;Cantinho do Sabor;525;Matheus Duarte;36.794.281/0001-49;O;15/01/2000;1;HVQRHOFU;False;;;09/05/2024 15:46;ucavalcanti;18/05/2024 15:46;ana-vitoriamoraes;5,56E+12;francisco76@yahoo.com.br
5;Cantinho do Sabor;526;Dra. Mirella Monteiro;659.012.834-06;O;18/05/2000;1;;False;;;27/07/2024 20:07;maria-juliafernandes;28/10/2024 20:07;milena14;5,58E+12;hcastro@uol.com.br
5;Cantinho do Sabor;527;Lara Nogueira;03.561.927/0001-99;M;01/11/1963;1;;False;;;11/07/2024 00:30;joao-guilherme15;02/01/2025 00:30;diasfelipe;5,58E+12;da-rosasarah@hotmail.com
6;Churrasco Prime;528;Mariane Melo;134.798.526-37;M;13/12/1958;1;S6Y3VG6V;False;;;27/02/2024 15:47;monteirorafaela;11/09/2024 15:47;ramosthiago;5,58E+12;vianarafaela@hotmail.com
6;Churrasco Prime;529;Srta. Marina Castro;21.054.789/0001-33;M;30/05/1989;2;;False;;;27/04/2024 03:53;azevedojoao;09/01/2025 03:53;joaquimramos;5,53E+12;cauamoura@bol.com.br
6;Churrasco Prime;530;Diogo Freitas;89.012.637/0001-01;M;07/05/1997;2;;True;20/08/2024 20:34;jsilva;15/06/2024 20:34;daniel72;20/08/2024 20:34;rezendegabriel;5,53E+12;caiovieira@uol.com.br
6;Churrasco Prime;531;Isabella Barbosa;530.849.217-41;M;15/07/1986;2;;False;;;23/04/2024 12:24;lucas28;24/11/2024 12:24;ana-sophia11;5,58E+12;gomesmaria-eduarda@hotmail.com
6;Churrasco Prime;532;Arthur Viana;80.197.523/0001-09;;09/01/2003;2;;False;;;31/12/2023 21:33;wnogueira;02/09/2024 21:33;joao-miguel05;5,57E+12;zmendes@hotmail.com
6;Churrasco Prime;533;Eduarda Ferreira;697.384.012-40;F;04/11/1990;2;;True;09/03/2025 12:55;joao-gabriel22;19/05/2024 12:55;clarice75;09/03/2025 12:55;fernandestheo;5,58E+12;fernanda91@gmail.com
6;Churrasco Prime;534;Daniela Jesus;71.984.536/0001-37;M;11/04/1970;2;VTJA0ASS;True;03/08/2024 01:52;cbarros;06/04/2024 01:52;acampos;03/08/2024 01:52;barbosaaugusto;5,53E+12;jviana@ig.com.br
6;Churrasco Prime;535;Samuel Campos;972.630.485-74;O;21/12/1958;2;NFXJ4PNJ;True;10/06/2024 10:07;juan70;26/02/2024 10:07;emanuellaribeiro;10/06/2024 10:07;carvalholara;5,53E+12;breno63@uol.com.br
6;Churrasco Prime;536;Thales Pinto;49.216.508/0001-10;;01/09/1969;2;GUR9U1OE;True;13/01/2025 02:18;bernardocastro;24/06/2024 02:18;maria-juliafogaca;13/01/2025 02:18;beatriz05;5,52E+12;luiz-gustavonascimento@hotmail.com
6;Churrasco Prime;537;Sra. Laura Souza;86.025.749/0001-09;;08/02/1997;1;DS22WYBO;True;14/08/2024 19:33;castrobianca;15/06/2024 19:33;cnascimento;14/08/2024 19:33;bnunes;5,58E+12;monteirovitor-gabriel@bol.com.br
6;Churrasco Prime;538;Kamilly Cunha;82.069.374/0001-28;F;15/12/1947;2;;False;;;06/06/2024 17:23;catarina89;08/06/2024 17:23;costelajoaquim;5,56E+12;matheusribeiro@uol.com.br
6;Churrasco Prime;539;Laura da Rocha;095.173.286-21;O;22/11/1979;1;;True;31/12/2024 21:17;hcavalcanti;23/05/2024 21:17;bbarbosa;31/12/2024 21:17;pedrobarbosa;5,53E+12;luiz-gustavo85@bol.com.br
6;Churrasco Prime;540;Maysa Monteiro;728.609.153-03;;06/01/2001;2;;True;04/04/2024 19:01;ana-juliapinto;24/02/2024 19:01;apeixoto;04/04/2024 19:01;rezendemelissa;5,52E+12;fcavalcanti@yahoo.com.br
6;Churrasco Prime;541;Sra. Sophia Porto;645.187.309-84;M;10/11/1996;1;XPHX2KBV;False;;;29/05/2024 05:10;marcelo51;19/02/2025 05:10;uazevedo;5,51E+12;ian31@ig.com.br
6;Churrasco Prime;542;Eduardo Vieira;190.265.387-40;M;11/08/1972;2;;True;17/08/2024 02:19;goncalvesfernando;21/04/2024 02:19;limamatheus;17/08/2024 02:19;mourajulia;5,52E+12;mourabrenda@gmail.com
6;Churrasco Prime;543;Guilherme Freitas;84.152.793/0001-54;M;26/04/2006;2;;False;;;04/01/2024 16:37;ynascimento;04/01/2024 16:37;brunocorreia;5,51E+12;yagonascimento@hotmail.com
6;Churrasco Prime;544;Dra. Daniela Sales;849.721.053-05;;01/12/2006;1;S0CDK36M;False;;;06/03/2024 21:35;caldeiragustavo-henrique;02/09/2024 21:35;elisateixeira;5,55E+12;silveiralais@bol.com.br
6;Churrasco Prime;545;Gabriel Castro;573.496.021-70;F;25/05/1949;2;7UJODCK8;False;;;19/01/2024 03:50;lucas88;13/05/2024 03:50;gabriel61;5,51E+12;portocecilia@hotmail.com
6;Churrasco Prime;546;Mariane Oliveira;72.084.396/0001-03;O;21/08/2005;2;;False;;;20/04/2024 02:46;rezendebruno;29/08/2024 02:46;pietrocampos;5,54E+12;ucostela@uol.com.br
6;Churrasco Prime;547;Enzo Gabriel Costa;275.049.138-04;F;19/03/1978;2;;False;;;27/02/2024 05:14;lucas-gabrielaragao;11/12/2024 05:14;pietrada-rocha;5,58E+12;luiz-felipebarbosa@uol.com.br
6;Churrasco Prime;548;Dra. Maria Alice Souza;35.964.280/0001-32;M;27/11/1949;2;ECW9YIL8;True;19/11/2024 23:22;vicente50;29/03/2024 23:22;moreiracalebe;19/11/2024 23:22;thiago70;5,58E+12;ssilva@bol.com.br
6;Churrasco Prime;549;Bernardo Costa;819.326.405-33;O;04/06/1987;1;KO0MTGLH;True;20/01/2025 08:45;limarebeca;21/04/2024 08:45;joao-vitor14;20/01/2025 08:45;laurasouza;5,56E+12;wcarvalho@hotmail.com
6;Churrasco Prime;550;Rebeca Mendes;761.053.428-53;F;13/09/1982;2;0IIJI44M;False;;;13/05/2024 13:59;ppeixoto;27/09/2024 13:59;mouradavi-lucca;5,57E+12;ana-laura10@hotmail.com
6;Churrasco Prime;551;Camila Farias;48.512.679/0001-24;;07/08/1952;1;;True;14/01/2024 05:00;luana37;14/11/2023 05:00;catarinapereira;14/01/2024 05:00;emanuel96;5,52E+12;ana-luizafernandes@yahoo.com.br
6;Churrasco Prime;552;Dra. NatÃ¡lia Martins;09.762.548/0001-43;;21/07/1985;2;;False;;;26/07/2024 13:52;vicente89;29/04/2025 13:52;jesusmaite;5,58E+12;augustocunha@gmail.com
6;Churrasco Prime;553;Dra. Rebeca Barros;175.830.469-39;O;13/05/1976;2;G1SO1ESP;False;;;31/05/2024 19:38;monteirobenicio;08/11/2024 19:38;oda-rosa;5,54E+12;moraesenrico@uol.com.br
6;Churrasco Prime;554;Igor Pires;431.295.760-61;;22/04/1985;1;;True;16/05/2024 18:55;bfarias;30/04/2024 18:55;fogacaluiz-miguel;16/05/2024 18:55;tfernandes;5,55E+12;beatriz57@bol.com.br
6;Churrasco Prime;555;Luiz Felipe da Cunha;740.263.815-44;;11/01/1981;2;YAHULWJT;False;;;29/03/2024 07:58;ybarros;29/05/2024 07:58;fariasdanilo;5,53E+12;nsilveira@uol.com.br
6;Churrasco Prime;556;Marcos Vinicius Costela;174.039.652-99;O;26/07/1965;2;GPP1NOQU;False;;;03/01/2024 20:53;maria-cecilia92;19/05/2024 20:53;benjaminnogueira;5,52E+12;fernanda09@gmail.com
6;Churrasco Prime;557;CauÃª Cardoso;20.853.641/0001-04;O;23/12/1983;1;;True;08/09/2024 10:18;qmelo;14/05/2024 10:18;laura50;08/09/2024 10:18;sofialopes;5,54E+12;mariana16@uol.com.br
6;Churrasco Prime;558;Marina Ramos;23.857.604/0001-54;F;21/09/1959;1;;False;;;06/05/2024 10:44;ana-beatriznovaes;13/12/2024 10:44;thalesaragao;5,51E+12;usantos@bol.com.br
6;Churrasco Prime;559;Agatha AraÃºjo;984.073.625-65;M;15/02/2000;1;;True;30/09/2024 14:18;juan04;16/07/2024 14:18;augusto56;30/09/2024 14:18;diasenzo;5,53E+12;samuellopes@ig.com.br
6;Churrasco Prime;560;Davi Nascimento;912.734.056-25;O;12/02/1958;2;KUUOYC3R;True;25/11/2024 11:27;oda-cunha;15/03/2024 11:27;moreiraana-julia;25/11/2024 11:27;ferreiramatheus;5,54E+12;luna24@yahoo.com.br
6;Churrasco Prime;561;Thiago Duarte;340.251.869-42;O;26/08/1985;2;;False;;;04/06/2024 09:20;joao-guilherme89;23/07/2024 09:20;limavitor-gabriel;5,54E+12;stellacaldeira@hotmail.com
6;Churrasco Prime;562;Dra. Maria Alice Moraes;416.253.078-53;O;18/02/2001;2;;False;;;20/02/2024 23:00;maria-julia77;22/08/2024 23:00;laviniagoncalves;5,58E+12;salesjoao-pedro@hotmail.com
6;Churrasco Prime;563;Srta. Milena Lopes;730.256.819-77;F;23/05/1952;1;;False;;;11/10/2023 11:28;barbosaluiza;08/05/2024 11:28;enricodias;5,57E+12;nunesdaniel@bol.com.br
6;Churrasco Prime;564;Dra. MaitÃª Rodrigues;943.685.270-38;;27/01/1992;2;;True;21/07/2024 07:20;earaujo;22/01/2024 07:20;brendadas-neves;21/07/2024 07:20;portoisadora;5,54E+12;vitor-gabrielsilva@yahoo.com.br
6;Churrasco Prime;565;Vicente Carvalho;092.875.613-03;;11/03/1974;1;5X7PWO6C;True;16/05/2024 05:24;dcorreia;03/11/2023 05:24;marcelada-conceicao;16/05/2024 05:24;castroandre;5,52E+12;yoliveira@yahoo.com.br
6;Churrasco Prime;566;Alana Vieira;640.982.715-67;O;12/03/1959;2;;False;;;14/02/2024 05:25;araujoluiz-henrique;09/06/2024 05:25;hda-cruz;5,52E+12;maria-fernanda02@hotmail.com
6;Churrasco Prime;567;Diogo AraÃºjo;429.613.085-42;;27/07/1979;2;0SQG4EIJ;True;13/12/2024 21:11;azevedoeloah;25/05/2024 21:11;camposmaria;13/12/2024 21:11;freitasyago;5,53E+12;marcelo23@uol.com.br
6;Churrasco Prime;568;Erick Martins;264.189.307-03;;03/09/2003;1;D7RB1S9D;False;;;18/07/2024 16:01;lucca76;27/08/2024 16:01;diascarlos-eduardo;5,56E+12;maria-eduardadias@hotmail.com
6;Churrasco Prime;569;Agatha Pinto;934.721.605-43;;20/11/1991;2;;False;;;30/05/2024 19:43;gabriela97;17/08/2024 19:43;pedro28;5,58E+12;noahsales@bol.com.br
6;Churrasco Prime;570;Sophie Cunha;64.392.018/0001-69;;13/10/1978;1;;True;05/05/2024 20:21;antonionascimento;31/12/2023 20:21;mourastephany;05/05/2024 20:21;elima;5,54E+12;melissada-conceicao@yahoo.com.br
6;Churrasco Prime;571;Henrique Costa;01.825.674/0001-98;M;03/10/1978;1;X4LR9TJQ;False;;;23/11/2023 18:11;davi-lucas32;18/08/2024 18:11;clariceteixeira;5,56E+12;amandaduarte@ig.com.br
6;Churrasco Prime;572;Ana Beatriz Silveira;806.945.321-42;;07/12/1980;2;;False;;;30/06/2024 16:54;lara35;02/04/2025 16:54;carolinealmeida;5,51E+12;ianalmeida@bol.com.br
6;Churrasco Prime;573;Sra. VitÃ³ria Campos;496.832.071-03;O;22/10/1976;2;;True;22/01/2025 01:35;danielda-cruz;24/04/2024 01:35;luccagomes;22/01/2025 01:35;samuelcostela;5,55E+12;heitorfreitas@gmail.com
6;Churrasco Prime;574;Joana Sales;48.325.017/0001-45;;04/11/1962;2;;False;;;30/04/2024 08:40;julia43;24/08/2024 08:40;vfogaca;5,54E+12;davi-luizfogaca@gmail.com
6;Churrasco Prime;575;Isabel Pinto;674.985.213-00;O;09/11/1946;1;;False;;;22/02/2024 19:56;joao-vitor25;20/09/2024 19:56;nicolecavalcanti;5,53E+12;fernandesmelissa@yahoo.com.br
6;Churrasco Prime;576;Gabriela Ramos;65.431.098/0001-87;F;13/11/1958;2;;False;;;03/10/2023 19:27;snogueira;26/06/2024 19:27;sabrina86;5,54E+12;rodrigo38@gmail.com
6;Churrasco Prime;577;Clarice Moraes;783.945.621-91;;14/12/1955;2;;False;;;23/01/2024 03:24;trezende;19/09/2024 03:24;pintolucas;5,53E+12;vduarte@uol.com.br
6;Churrasco Prime;578;JoÃ£o Miguel Ramos;67.109.325/0001-88;O;07/04/1978;1;;False;;;28/01/2024 03:10;enzo-gabrielsantos;01/02/2024 03:10;cauecavalcanti;5,52E+12;mariana01@yahoo.com.br
6;Churrasco Prime;579;Daniel AragÃ£o;603.821.957-95;;21/05/2001;2;;True;12/07/2024 13:52;mourasabrina;06/10/2023 13:52;augusto58;12/07/2024 13:52;uda-cunha;5,51E+12;nicolemoraes@ig.com.br
6;Churrasco Prime;580;Miguel Freitas;906.347.281-13;;24/05/1950;2;HCWS2WYJ;False;;;05/03/2024 01:57;davi-luccada-costa;10/07/2024 01:57;pedro-lucasfreitas;5,52E+12;fogacabarbara@gmail.com
6;Churrasco Prime;581;Eloah Cavalcanti;43.605.281/0001-19;;26/03/1960;1;4GKWWJWG;False;;;11/06/2024 14:39;carolineferreira;10/03/2025 14:39;laura78;5,54E+12;gda-mata@uol.com.br
6;Churrasco Prime;582;Yuri Ramos;487.109.653-00;M;19/03/1993;1;;True;27/12/2023 07:22;idas-neves;11/10/2023 07:22;araujolevi;27/12/2023 07:22;caio66;5,52E+12;vitordias@hotmail.com
6;Churrasco Prime;583;Sra. Caroline da Costa;308.549.127-97;;28/08/1970;1;;True;04/04/2024 11:51;lucca64;12/11/2023 11:51;biancacardoso;04/04/2024 11:51;maiteda-costa;5,56E+12;andre11@yahoo.com.br
6;Churrasco Prime;584;VitÃ³ria Almeida;391.685.270-12;;24/10/1955;1;;False;;;02/01/2024 04:32;isabel80;17/02/2024 04:32;joao-gabriel98;5,58E+12;benicio66@uol.com.br
6;Churrasco Prime;585;Pietra Nunes;240.179.365-80;;14/06/1986;2;Q2L48C1C;True;15/09/2024 13:27;lorena17;13/02/2024 13:27;monteiromilena;15/09/2024 13:27;sophie88;5,58E+12;yuri68@uol.com.br
6;Churrasco Prime;586;Milena Rocha;705.139.642-07;O;26/10/1953;2;;False;;;03/04/2024 08:41;ydas-neves;04/07/2024 08:41;ucampos;5,51E+12;kevin40@ig.com.br
6;Churrasco Prime;587;Sophie Pinto;39.462.018/0001-40;F;10/04/1990;2;1P0BQ1S9;False;;;08/10/2023 16:10;salesyuri;09/12/2023 16:10;vitor-hugogoncalves;5,58E+12;zribeiro@hotmail.com
6;Churrasco Prime;588;Ryan da Cruz;026.731.985-12;O;02/04/1954;2;;False;;;04/04/2024 09:39;kpereira;20/10/2024 09:39;monteirofelipe;5,52E+12;vitor-hugo27@yahoo.com.br
6;Churrasco Prime;589;Sr. Noah Moreira;35.862.410/0001-26;M;05/07/1951;2;RKMBY9IP;False;;;04/12/2023 08:57;cjesus;25/12/2023 08:57;luana26;5,53E+12;gporto@uol.com.br
6;Churrasco Prime;590;Bernardo Melo;52.634.781/0001-70;M;18/02/2004;2;;False;;;09/10/2023 15:02;olivia46;02/01/2024 15:02;maite08;5,51E+12;tcavalcanti@gmail.com
6;Churrasco Prime;591;Caio Correia;26.908.513/0001-99;;27/12/1974;1;NDFDW79W;False;;;06/01/2024 04:21;kvieira;10/01/2024 04:21;ana-laura68;5,58E+12;claricecardoso@uol.com.br
6;Churrasco Prime;592;Sra. Elisa Cunha;821.507.349-23;M;29/05/1947;1;;False;;;26/10/2023 23:44;da-luzotavio;25/04/2024 23:44;gcardoso;5,56E+12;azevedobenjamin@yahoo.com.br
6;Churrasco Prime;593;Dra. Ana das Neves;168.732.045-44;O;23/02/2006;2;;True;07/08/2024 05:37;lavinia37;10/04/2024 05:37;sophiada-mota;07/08/2024 05:37;lopesana-clara;5,58E+12;da-rosaclara@ig.com.br
6;Churrasco Prime;594;Davi Luiz Jesus;048.591.623-15;;19/06/1969;2;0JBZUTRU;False;;;14/07/2024 12:24;igorporto;20/10/2024 12:24;isadora69;5,53E+12;azevedogabrielly@bol.com.br
6;Churrasco Prime;595;Sophie Martins;208.549.137-50;;08/10/1977;2;;True;26/10/2024 21:30;rebeca21;01/05/2024 21:30;iduarte;26/10/2024 21:30;levida-mata;5,55E+12;da-rosarenan@yahoo.com.br
6;Churrasco Prime;596;Emilly Martins;067.218.435-44;F;18/12/1981;2;;True;02/03/2025 06:41;liviaporto;23/05/2024 06:41;joao-pedroda-mota;02/03/2025 06:41;danilo30;5,52E+12;gabriel42@yahoo.com.br
6;Churrasco Prime;597;Pietra Freitas;768.103.954-66;;10/07/1996;1;;True;08/06/2024 14:28;sofia67;26/01/2024 14:28;nogueiralarissa;08/06/2024 14:28;gomesantonio;5,52E+12;afarias@hotmail.com
6;Churrasco Prime;598;Breno Porto;753.819.026-03;F;18/07/1961;1;;True;21/02/2025 13:25;costacatarina;07/06/2024 13:25;carolinasilva;21/02/2025 13:25;wlopes;5,55E+12;eduardo23@ig.com.br
6;Churrasco Prime;599;Henrique FogaÃ§a;37.480.962/0001-03;F;22/04/1967;2;;False;;;31/05/2024 10:56;da-motamilena;03/12/2024 10:56;da-luzbianca;5,54E+12;vdias@yahoo.com.br
6;Churrasco Prime;600;Caroline Rodrigues;728.453.160-62;;28/08/1973;1;SRTWLXDS;False;;;09/07/2024 18:50;joao-guilherme89;10/08/2024 18:50;gomesana-clara;5,56E+12;moreiraluna@uol.com.br
6;Churrasco Prime;601;Mirella da Cunha;38.645.710/0001-41;F;22/12/1947;1;5HRDU4XS;False;;;29/10/2023 16:05;qnovaes;20/11/2023 16:05;luiz-felipe10;5,55E+12;wbarros@bol.com.br
6;Churrasco Prime;602;Bruno da Costa;218.504.376-53;F;08/04/1988;1;A7X73QXM;True;10/11/2024 03:19;lucas-gabriel08;02/07/2024 03:19;yasminsales;10/11/2024 03:19;fnunes;5,53E+12;caua45@yahoo.com.br
6;Churrasco Prime;603;Gabriela Barros;25.086.714/0001-95;M;25/04/1981;2;;True;15/02/2025 12:18;freitasenzo-gabriel;18/07/2024 12:18;pereiramanuela;15/02/2025 12:18;rcardoso;5,58E+12;laracardoso@ig.com.br
6;Churrasco Prime;604;Gabriel Castro;25.413.068/0001-23;O;17/03/1961;1;;False;;;26/04/2024 05:25;da-rocharaul;16/05/2024 05:25;lopesmaysa;5,56E+12;diogo81@yahoo.com.br
6;Churrasco Prime;605;Luigi Nogueira;735.691.248-19;F;18/10/1990;2;;True;16/09/2024 14:55;joao45;26/12/2023 14:55;laisporto;16/09/2024 14:55;ana-clara33;5,58E+12;joao-miguelaragao@ig.com.br
6;Churrasco Prime;606;Valentina da Mata;017.892.345-14;F;04/08/1964;1;;True;23/03/2024 08:29;kcardoso;16/12/2023 08:29;vieiramurilo;23/03/2024 08:29;luiz-otaviodas-neves;5,56E+12;yjesus@ig.com.br
6;Churrasco Prime;607;Dra. Ana da Rocha;675.391.042-52;M;30/11/1971;2;;True;16/02/2025 15:28;limamaria-eduarda;07/05/2024 15:28;salesnathan;16/02/2025 15:28;ycardoso;5,55E+12;levi97@uol.com.br
6;Churrasco Prime;608;Srta. Clarice Lima;59.631.027/0001-25;;05/12/1998;1;GGOMF9PM;False;;;21/06/2024 17:19;samuel57;10/02/2025 17:19;maria-fernanda49;5,55E+12;ana-clara12@bol.com.br
6;Churrasco Prime;609;Vitor Gabriel Porto;70.516.934/0001-66;O;09/07/2003;2;;True;10/11/2024 04:03;claricealves;03/02/2024 04:03;isabelly91;10/11/2024 04:03;rodrigo13;5,58E+12;ynunes@uol.com.br
6;Churrasco Prime;610;Sra. Emanuella GonÃ§alves;13.569.820/0001-40;O;14/05/1956;1;UH17J8QO;False;;;11/03/2024 21:54;joaquimmoura;17/10/2024 21:54;valentinaviana;5,56E+12;da-luzmaria-luiza@bol.com.br
6;Churrasco Prime;611;Ana LÃ­via Caldeira;27.453.061/0001-60;M;31/08/1953;1;9KKH4A3Y;False;;;11/07/2024 20:19;larapereira;28/07/2024 20:19;nda-paz;5,56E+12;joao-felipegomes@yahoo.com.br
6;Churrasco Prime;612;Renan Nascimento;201.546.389-51;F;27/04/1963;1;;True;27/10/2024 22:42;viniciusda-cruz;18/01/2024 22:42;mpeixoto;27/10/2024 22:42;otavio89;5,52E+12;teixeirajoao-lucas@hotmail.com
6;Churrasco Prime;613;Larissa da Mata;870.315.649-48;F;12/01/1985;2;;True;09/06/2024 10:19;aragaoenzo;18/10/2023 10:19;rafaela61;09/06/2024 10:19;catarina90;5,51E+12;aragaomariane@hotmail.com
6;Churrasco Prime;614;Olivia Freitas;074.938.651-75;O;07/08/1971;2;DO7002G3;True;17/12/2024 08:03;pietracunha;23/02/2024 08:03;sdias;17/12/2024 08:03;jda-costa;5,52E+12;rsilveira@bol.com.br
6;Churrasco Prime;615;Isaac Pinto;49.721.358/0001-00;M;06/11/1955;2;;False;;;27/06/2024 14:05;brendacosta;18/04/2025 14:05;ana-carolina05;5,54E+12;paulo47@ig.com.br
6;Churrasco Prime;616;JoÃ£o Vitor das Neves;913.052.786-40;M;07/07/1973;2;M3O55IXV;False;;;18/10/2023 06:55;brenosantos;08/08/2024 06:55;fariasfrancisco;5,52E+12;duartepietra@bol.com.br
6;Churrasco Prime;617;Vitor Gabriel Freitas;420.693.158-51;M;29/07/1973;2;TFSHB0OQ;True;20/04/2024 05:10;jpires;08/10/2023 05:10;raquelfarias;20/04/2024 05:10;salesjoao-lucas;5,52E+12;camposjoao-lucas@yahoo.com.br
6;Churrasco Prime;618;Agatha Freitas;160.794.258-58;F;20/09/1982;2;KOECUBOD;False;;;21/05/2024 21:37;joao-migueldas-neves;11/03/2025 21:37;claracarvalho;5,52E+12;fsilveira@gmail.com
6;Churrasco Prime;619;Dr. Bruno Silveira;76.549.810/0001-63;F;08/06/1995;1;;False;;;15/04/2024 15:55;rporto;23/11/2024 15:55;leticiacardoso;5,52E+12;qbarbosa@gmail.com
6;Churrasco Prime;620;Luana Lopes;730.149.268-50;;28/09/1998;1;U9SIJPYU;False;;;07/04/2024 13:07;salessabrina;18/01/2025 13:07;pcardoso;5,57E+12;marcelo34@yahoo.com.br
6;Churrasco Prime;621;Luiz Felipe Souza;485.019.372-23;O;04/08/1954;1;;False;;;16/11/2023 11:27;da-rosabruna;14/06/2024 11:27;ribeirokaique;5,56E+12;ian40@bol.com.br
6;Churrasco Prime;622;Maria Julia Novaes;089.536.271-68;M;04/02/1949;2;;False;;;05/02/2024 08:05;obarros;30/07/2024 08:05;joaocaldeira;5,51E+12;da-rosaana-sophia@uol.com.br
