id_restaurante;nome_restaurante;id;jobId;campaignId;storeId;storeInstanceId;customer_id; phoneNumber ;scheduledAt;sendAt;status;message;response;createdAt;createdBy;updatedAt;updatedBy
7;Comida Brasileira;1901;1901;996;GIFXC5EQOC;FKRZJ21V;368;5.551.976.064.327,00;02/02/2025 14:25;02/02/2025 14:25;6;Dignissimos saepe adipisci rerum exercitationem placeat accusamus iure eveniet inventore tenetur deleniti ullam ducimus facere.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;02/02/2025 05:33;clima;02/02/2025 09:33;emanuellycosta
7;Comida Brasileira;1902;1902;1124;JQ4R00HVVS;1NTB8EEM;512;5.521.966.368.454,00;27/04/2025 08:17;27/04/2025 10:59;2;Ipsum repellat quas nisi laborum dignissimos tempore mollitia eum numquam sequi maiores.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;26/04/2025 20:19;martinsvitor-hugo;27/04/2025 14:55;yfreitas
7;Comida Brasileira;1903;1903;809;D0DZMQ4EUK;C8UQNEGP;67;5.581.968.927.918,00;04/11/2024 18:46;04/11/2024 21:15;3;Delectus eos corporis ratione sunt omnis eligendi.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;04/11/2024 03:09;da-rosalorenzo;04/11/2024 08:37;sophiada-costa
7;Comida Brasileira;1904;1904;1808;NOJUM6S5FO;29ATP9PX;966;5.531.977.724.691,00;19/02/2025 14:11;19/02/2025 14:11;6;Cum aut soluta eaque magni pariatur dolores iure dolorem eaque aliquid consequatur ullam beatae accusamus.;Sit error minima sequi porro magni eligendi consequatur.;19/02/2025 01:28;ana-vitoria11;20/02/2025 02:40;ndias
7;Comida Brasileira;1905;1905;340;ED641A4X3D;4TAJYYQV;962;5.551.983.144.637,00;08/01/2025 05:32;08/01/2025 06:15;2;Reprehenderit sed dignissimos fugiat provident laborum nisi repellat.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;07/01/2025 07:49;luiz-felipe32;08/01/2025 08:07;gomesluiz-gustavo
7;Comida Brasileira;1906;1906;1932;SJRR76ZKLF;56Z4PKXH;404;5.531.997.393.084,00;05/10/2024 05:54;05/10/2024 08:32;2;Facilis possimus placeat debitis vitae vel dicta deserunt blanditiis.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;04/10/2024 08:46;enricoda-rocha;05/10/2024 07:31;noliveira
7;Comida Brasileira;1907;1907;422;WY4HIAS6LN;BZ3DMOMW;828;5.584.904.434.274,00;07/04/2025 03:55;07/04/2025 03:55;6;Aspernatur commodi sint porro ab dolorem temporibus amet velit quas itaque nulla.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;07/04/2025 02:50;bruna80;07/04/2025 11:16;vitordas-neves
7;Comida Brasileira;1908;1908;840;58ERSQJ46K;MBUZLGZ4;371;5.541.985.864.082,00;30/09/2024 21:54;30/09/2024 23:29;3;Vero odit nihil reprehenderit laborum impedit cumque commodi veritatis dolore laboriosam dolore.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;30/09/2024 16:08;evelynduarte;01/10/2024 23:31;limaluiz-fernando
7;Comida Brasileira;1909;1909;415;GXY8J7MLG8;U6LIZH2M;475;5.531.968.239.072,00;23/03/2025 04:03;23/03/2025 04:09;4;Pariatur quae maxime vitae debitis rerum quisquam iure voluptatem repudiandae excepturi ipsa.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;22/03/2025 19:00;heitorrocha;23/03/2025 20:00;barrosisabel
7;Comida Brasileira;1910;1910;1708;OLZB7160IR;QBCWDOU4;484;5.571.918.336.321,00;21/06/2025 22:40;21/06/2025 22:40;6;Modi aliquam consequatur quibusdam enim corrupti aspernatur unde.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;21/06/2025 12:01;isaaccampos;22/06/2025 16:44;yviana
7;Comida Brasileira;1911;1911;1640;G2CNJHPEQB;3WBWL7W2;579;5.511.909.024.659,00;08/06/2025 05:05;08/06/2025 06:13;5;Odio nihil rerum architecto delectus laboriosam animi laborum quasi excepturi perferendis.;Corrupti aliquid vitae nulla ullam magnam rerum.;07/06/2025 19:41;azevedostella;08/06/2025 15:24;pintonina
7;Comida Brasileira;1912;1912;638;1RCW6AKB38;0WU3D1BC;742;5.521.902.645.543,00;14/02/2025 23:40;15/02/2025 01:07;4;Perspiciatis placeat temporibus dolore enim illo laborum.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;14/02/2025 03:21;barbara58;15/02/2025 00:46;ajesus
7;Comida Brasileira;1913;1913;1732;5Q8ANPDCGR;6YUAXAJQ;971;5.581.981.989.593,00;08/03/2025 10:57;08/03/2025 11:50;3;Unde eligendi laboriosam iusto delectus facilis beatae necessitatibus totam a.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;07/03/2025 20:37;icostela;08/03/2025 22:39;rafaela48
7;Comida Brasileira;1914;1914;1010;MNFXWDKBXN;K3RSWL50;368;5.551.976.064.327,00;12/09/2024 02:39;12/09/2024 02:39;1;Voluptas eaque blanditiis explicabo quae voluptatum modi eos blanditiis atque molestiae provident excepturi iusto natus.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;11/09/2024 19:41;maria-julia90;12/09/2024 17:03;ramosluiz-fernando
7;Comida Brasileira;1915;1915;1791;0P4AXHBZUW;N2OLLJL6;321;5.551.947.232.789,00;19/09/2024 23:49;20/09/2024 02:07;2;Vitae asperiores perferendis asperiores quo esse eaque porro optio.;Vero veritatis sunt fugit esse excepturi iure illo.;19/09/2024 19:30;diasenrico;20/09/2024 12:08;lorenzorodrigues
7;Comida Brasileira;1916;1916;398;VOVO2JHZN7;P3MMSCIM;609;5.584.937.900.894,00;11/12/2024 00:13;11/12/2024 02:27;2;Sunt eos porro commodi facere ullam saepe at cumque laboriosam doloremque asperiores debitis.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;10/12/2024 05:28;carolinamoreira;10/12/2024 18:47;stephanyjesus
7;Comida Brasileira;1917;1917;1523;4PSHUSDCAX;13242PRQ;472;5.521.940.385.716,00;24/05/2025 00:01;24/05/2025 00:01;6;Dicta maxime fuga alias consectetur aliquam sunt alias.;Quam repellat aspernatur officia iusto quia aut.;23/05/2025 13:09;da-cruzthales;24/05/2025 07:04;sophie12
7;Comida Brasileira;1918;1918;40;LIY4FP7BJP;X9QAP8YB;840;5.541.966.573.904,00;03/11/2024 10:42;03/11/2024 10:50;3;Occaecati dolor facere quisquam odio at labore repudiandae in.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;02/11/2024 20:46;maysasouza;03/11/2024 02:42;da-matafelipe
7;Comida Brasileira;1919;1919;608;YFUY9D3ZAL;7ORK4EGW;600;5.561.943.681.365,00;06/01/2025 12:25;06/01/2025 12:25;6;Natus culpa exercitationem repudiandae magni eius explicabo voluptatum nobis aut porro perspiciatis.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;06/01/2025 01:54;silvalaura;06/01/2025 08:02;omelo
7;Comida Brasileira;1920;1920;801;X17VR8XIJZ;K3O292B8;796;5.561.983.130.627,00;30/03/2025 18:09;30/03/2025 19:57;4;Cupiditate maiores aliquid dolorum vero atque beatae a nostrum.;Totam a accusamus eveniet quaerat corrupti error.;29/03/2025 18:28;cavalcantimarcelo;30/03/2025 00:26;moraesraul
7;Comida Brasileira;1921;1921;895;IOTW2RHH9N;LTVYUKT5;429;5.511.991.652.945,00;04/02/2025 02:14;04/02/2025 02:14;6;Dignissimos dolorem culpa perferendis molestias esse sed incidunt.;Eveniet numquam modi consequuntur dolores ex reprehenderit temporibus.;03/02/2025 03:27;caio64;03/02/2025 07:30;nicolaspires
7;Comida Brasileira;1922;1922;875;8FP7ABD36E;X1RQ8Y8T;43;5.541.993.609.927,00;29/06/2025 09:17;29/06/2025 12:15;3;Amet sequi animi dignissimos cumque earum culpa labore nihil mollitia quidem fugiat neque hic fugiat corporis.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;28/06/2025 21:47;jsales;30/06/2025 01:02;souzaelisa
7;Comida Brasileira;1923;1923;56;9E883SZPJS;4LRYFI50;973;5.561.974.278.709,00;13/05/2025 18:40;13/05/2025 18:40;1;Molestias error fugiat nulla suscipit animi molestias sed fugit iusto reprehenderit quasi nisi animi.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;13/05/2025 14:03;joaquimmoreira;14/05/2025 14:48;hgoncalves
7;Comida Brasileira;1924;1924;1843;WUKW9KNMKG;0V1DWLE6;914;5.561.994.163.681,00;17/08/2025 07:15;17/08/2025 09:11;3;Provident itaque distinctio quo necessitatibus explicabo illum facilis quod nisi illo.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;17/08/2025 02:22;isabel83;17/08/2025 03:46;juliacardoso
7;Comida Brasileira;1925;1925;178;5PRNUTKS7E;M739LJUM;161;5.581.961.320.096,00;22/03/2025 06:23;22/03/2025 06:23;6;Quisquam ipsum dolores minus accusantium illo dolore voluptates porro aliquam optio eum dicta odit labore.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;22/03/2025 04:54;rochagustavo;22/03/2025 15:44;arthur79
7;Comida Brasileira;1926;1926;1974;4XI5UIISH7;X4SPU4VL;222;5.541.953.362.404,00;19/12/2024 12:29;19/12/2024 12:29;6;Perspiciatis beatae iusto facilis neque alias culpa aliquid repellat facere iusto saepe ad.;Fugiat voluptatibus asperiores et soluta velit ducimus perferendis exercitationem dolores.;18/12/2024 21:47;carlos-eduardoda-conceicao;19/12/2024 06:57;nascimentoarthur
7;Comida Brasileira;1927;1927;1974;V4KC9Q8FXB;5Y5AYGGR;371;5.541.985.864.082,00;25/03/2025 09:13;25/03/2025 10:05;4;Dolorem voluptates dolorum veritatis neque est magni soluta.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;24/03/2025 23:33;afarias;26/03/2025 05:03;ycampos
7;Comida Brasileira;1928;1928;975;CZ9NC512ZZ;50V2W520;276;5.584.980.538.429,00;03/10/2024 17:24;03/10/2024 20:08;2;Provident non harum perspiciatis culpa at officiis sit nulla temporibus dolorum minima adipisci architecto explicabo id.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;02/10/2024 19:59;cporto;03/10/2024 12:42;fda-cruz
7;Comida Brasileira;1929;1929;1187;FL3ILJQISC;3FEVT6KA;207;5.541.950.245.776,00;28/06/2025 02:11;28/06/2025 05:05;4;Consectetur provident et corrupti porro corporis ratione illo suscipit ducimus dolor.;Asperiores adipisci voluptatum minus expedita enim magnam cupiditate.;27/06/2025 09:20;da-pazjoao-felipe;27/06/2025 21:43;salesgabrielly
7;Comida Brasileira;1930;1930;1839;83186YW73I;K4MA9AD2;69;5.541.982.202.688,00;01/12/2024 00:15;01/12/2024 00:41;3;Ipsa aperiam nam porro veniam similique sint assumenda architecto.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;30/11/2024 07:41;xdas-neves;01/12/2024 03:33;kcunha
7;Comida Brasileira;1931;1931;1159;5X49YSM5CQ;2BA65P5H;355;5.521.920.969.429,00;14/08/2025 15:40;14/08/2025 18:23;5;Distinctio cum labore odit quidem voluptatem assumenda occaecati atque similique ipsam a iure quibusdam.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;13/08/2025 21:15;pmoura;14/08/2025 20:42;thiagovieira
7;Comida Brasileira;1932;1932;1465;E98CDYFDYZ;RDPZY0PO;165;5.541.953.382.577,00;28/02/2025 13:31;28/02/2025 13:31;1;Totam perspiciatis quam facere mollitia recusandae alias ratione molestias totam qui delectus debitis iure nemo cupiditate.;Numquam vel quia perspiciatis ducimus perspiciatis.;28/02/2025 13:06;alice66;01/03/2025 02:53;evelyn60
7;Comida Brasileira;1933;1933;1501;9OR8GXR5RM;0H6DYZCK;706;5.531.908.251.623,00;23/03/2025 10:21;23/03/2025 10:27;3;Cupiditate distinctio esse corporis eius exercitationem expedita.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;22/03/2025 13:50;evelyn27;22/03/2025 18:41;maria-vitoria38
7;Comida Brasileira;1934;1934;1777;K0WQMWSVC7;I0PNOKQZ;427;5.541.990.467.183,00;24/10/2024 21:08;24/10/2024 23:05;2;Officiis temporibus sint quisquam aperiam error officiis veritatis sint atque nam ullam.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;24/10/2024 04:10;marcelofernandes;24/10/2024 06:38;pteixeira
7;Comida Brasileira;1935;1935;1624;F18QMNX4JD;LEL6RL1O;319;5.531.921.734.511,00;14/06/2025 00:08;14/06/2025 00:09;4;Odio iste distinctio similique nostrum deleniti officiis earum molestiae expedita similique id saepe dolor incidunt.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;13/06/2025 09:01;augusto45;14/06/2025 18:06;pedroferreira
7;Comida Brasileira;1936;1936;1852;ROF848LIWT;TUWB3XSI;373;5.531.975.794.597,00;20/05/2025 07:31;20/05/2025 10:22;2;Aliquam iure sed consectetur quia dolore nobis doloribus placeat ipsa.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;19/05/2025 13:06;diasana-sophia;20/05/2025 06:47;carvalhocamila
7;Comida Brasileira;1937;1937;1303;G8UJWG2MVJ;HHAEX3BI;623;5.581.936.111.660,00;10/05/2025 20:19;10/05/2025 20:19;1;Atque facilis corrupti nam quisquam dolore dolores earum quibusdam inventore excepturi ea earum.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;10/05/2025 02:51;teixeiravinicius;11/05/2025 00:39;csantos
7;Comida Brasileira;1938;1938;1239;1I384QAO2B;VXRP3Z72;203;5.551.925.604.235,00;24/09/2024 04:42;24/09/2024 04:42;1;Dolor accusamus quibusdam deserunt voluptatem perferendis eaque aliquam at rem iure iusto reprehenderit vitae illo.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;23/09/2024 06:40;rezendestephany;23/09/2024 10:54;vcostela
7;Comida Brasileira;1939;1939;1096;9USU07JMBM;CZ79NJ9M;41;5.541.968.382.777,00;16/07/2025 21:06;16/07/2025 22:13;5;Consectetur mollitia molestias tenetur odit assumenda atque neque enim sit ullam.;Earum sit possimus nam a debitis ab laborum harum.;16/07/2025 09:04;lucca09;16/07/2025 15:52;lorenzopinto
7;Comida Brasileira;1940;1940;1798;IO68MPWRRC;6O8K00O2;499;5.561.931.305.668,00;26/12/2024 13:55;26/12/2024 13:55;1;Perferendis molestias corporis ab quia ut quaerat nisi voluptatibus totam explicabo.;Corporis nobis laboriosam atque magni optio quo placeat.;26/12/2024 05:30;enzocostela;27/12/2024 12:52;agathamelo
7;Comida Brasileira;1941;1941;1420;SKZYHBHA9A;IQVIJ7S5;512;5.521.966.368.454,00;08/09/2024 12:33;08/09/2024 12:33;1;Aspernatur dolor fuga deleniti nostrum autem molestias modi placeat asperiores sapiente tempora quibusdam nihil.;Consectetur omnis beatae recusandae atque eligendi illum dolores accusantium aspernatur nihil.;08/09/2024 08:50;martinsarthur;09/09/2024 10:29;garagao
7;Comida Brasileira;1942;1942;415;Y3YMGDGQWZ;AGI1VTZ8;549;5.561.968.608.833,00;01/11/2024 05:51;01/11/2024 08:16;4;Expedita harum id voluptatibus veritatis earum sint velit accusantium similique placeat quod architecto.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;31/10/2024 19:33;evelyn56;02/11/2024 00:35;samuelda-conceicao
7;Comida Brasileira;1943;1943;1349;ZG40GDFT1S;X8C8Y1FW;761;5.531.902.089.376,00;04/02/2025 03:56;04/02/2025 03:56;6;Minus sequi exercitationem recusandae neque porro corporis non corrupti tenetur voluptate unde.;Voluptate vero et similique nam.;03/02/2025 21:42;oliveiradanilo;05/02/2025 06:32;aragaolivia
7;Comida Brasileira;1944;1944;1937;9F07K7S014;SFGKMQ0D;998;5.541.904.798.634,00;23/10/2024 11:14;23/10/2024 13:06;4;Nihil quibusdam molestiae officia ipsa atque iure nam nemo harum magnam officia sint quia.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;22/10/2024 22:56;pcosta;23/10/2024 07:40;alvesleticia
7;Comida Brasileira;1945;1945;1656;ARTYUYX7R8;J5G2AP14;336;5.584.953.330.695,00;13/02/2025 08:30;13/02/2025 11:08;2;Id rerum libero hic dolor rem totam assumenda quidem corrupti.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;12/02/2025 23:34;sophiesilveira;13/02/2025 08:09;znunes
7;Comida Brasileira;1946;1946;1391;YZ5RVY8ZL3;TLO75IKB;669;5.511.995.457.201,00;12/08/2025 15:22;12/08/2025 15:22;1;Veniam in repellendus eveniet sequi adipisci provident magni cum ipsum voluptatem.;Excepturi reiciendis eum molestias assumenda dolor ea cupiditate.;12/08/2025 08:03;luiz-henriquefernandes;13/08/2025 00:31;lmoreira
7;Comida Brasileira;1947;1947;37;35QX9XGYHO;WQO9FX62;129;5.571.904.434.179,00;11/04/2025 11:58;11/04/2025 12:29;2;Aperiam natus quaerat fugiat neque sed facilis animi ad illum.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;10/04/2025 15:16;da-costaluiz-otavio;11/04/2025 18:48;lucas-gabriel96
7;Comida Brasileira;1948;1948;112;3FQ9UNPFJ8;PFZ6D79O;732;5.581.974.681.851,00;20/11/2024 14:00;20/11/2024 14:00;6;Eum necessitatibus soluta quas unde maiores eveniet eum libero beatae sed fugiat mollitia.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;20/11/2024 01:09;yda-mota;21/11/2024 04:55;omoreira
7;Comida Brasileira;1949;1949;211;8FP1W2K9X8;YZMSQHCH;648;5.551.957.703.568,00;12/03/2025 12:27;12/03/2025 12:27;1;Debitis itaque saepe a quia cum saepe tenetur ducimus.;Maxime reprehenderit similique itaque reprehenderit possimus quos.;12/03/2025 05:51;brenda95;12/03/2025 21:54;emanuelcosta
7;Comida Brasileira;1950;1950;1714;P1RRXC9Q1G;24RRNTVS;866;5.551.943.885.982,00;17/02/2025 00:08;17/02/2025 00:08;6;Iusto beatae repudiandae pariatur exercitationem earum vitae soluta eius fugit natus nobis ut.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;16/02/2025 16:47;vda-cunha;16/02/2025 19:40;castrovicente
7;Comida Brasileira;1951;1951;1321;D8Y0ZK05ER;RFXLNQ36;642;5.541.918.599.760,00;24/12/2024 18:39;24/12/2024 19:17;5;Distinctio ex quidem optio nihil explicabo ad modi cumque inventore tempora eos incidunt.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;24/12/2024 07:01;augustosouza;25/12/2024 15:03;costeladavi-luiz
7;Comida Brasileira;1952;1952;1133;YU1SJCCQAJ;J3TU65Q8;77;5.551.950.254.796,00;13/12/2024 23:07;13/12/2024 23:24;2;Aperiam explicabo quia cumque reprehenderit commodi amet harum deleniti delectus.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;13/12/2024 00:44;ocardoso;14/12/2024 02:17;ojesus
7;Comida Brasileira;1953;1953;1231;38SHXGC2R4;LB94XC8L;222;5.541.953.362.404,00;17/05/2025 21:46;17/05/2025 21:51;4;Eius quos non expedita sapiente voluptates non cum facere quibusdam similique odit incidunt at.;Commodi sed numquam non harum vero dolores corporis dignissimos.;17/05/2025 16:18;barrosdanilo;18/05/2025 19:06;ycavalcanti
7;Comida Brasileira;1954;1954;692;ZWT1WT72B1;752XEDCV;167;5.584.931.208.723,00;28/12/2024 16:14;28/12/2024 18:49;3;Nobis doloribus vel accusamus eos sequi reiciendis dicta nulla nemo.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;28/12/2024 10:31;azevedosophie;29/12/2024 19:39;eloah16
7;Comida Brasileira;1955;1955;1051;024DCC078L;DF86Q5RC;155;5.561.946.619.835,00;23/03/2025 09:23;23/03/2025 10:59;4;Quasi eum hic ipsam illo magnam esse explicabo.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;22/03/2025 15:29;isabellacorreia;23/03/2025 19:54;matheuspires
7;Comida Brasileira;1956;1956;1685;7JRJ5Z9V3L;THLMK4EB;580;5.521.930.223.252,00;17/04/2025 01:34;17/04/2025 01:34;6;Vero sit cumque perferendis dolore est ad rerum eum eaque quas.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;16/04/2025 15:49;knogueira;16/04/2025 21:26;ana-claracardoso
7;Comida Brasileira;1957;1957;121;1KI2DQL3L6;C9E3GLD3;580;5.521.930.223.252,00;14/04/2025 12:56;14/04/2025 12:56;6;Dignissimos natus fuga praesentium saepe aperiam ducimus excepturi sint quod quasi quisquam optio.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;14/04/2025 12:42;maria-alicedias;15/04/2025 00:21;gcavalcanti
7;Comida Brasileira;1958;1958;919;Y2D4Z75A9Z;MZDP4LHT;191;5.571.901.767.271,00;25/12/2024 05:50;25/12/2024 08:34;2;Numquam doloribus sequi vel ut at praesentium repellat delectus aliquid pariatur esse deleniti magni.;Ducimus quibusdam eum fugit qui nemo animi voluptates tempora occaecati.;24/12/2024 11:20;santosmaria-julia;24/12/2024 11:40;moreirajulia
7;Comida Brasileira;1959;1959;1197;ENFMRHKNQE;A7M3LM7R;658;5.551.956.463.096,00;17/11/2024 23:30;18/11/2024 00:36;3;Quisquam aliquam impedit reiciendis voluptatum optio ducimus eius voluptatem consectetur.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;17/11/2024 22:44;davi-lucasvieira;18/11/2024 22:14;nicoleda-conceicao
7;Comida Brasileira;1960;1960;1191;NQOI444AHV;DMA3Z4RM;278;5.531.918.333.493,00;01/08/2025 07:15;01/08/2025 08:56;3;Aut enim optio temporibus fugiat sint sit quam consequuntur aspernatur reprehenderit.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;31/07/2025 22:44;lucca97;01/08/2025 20:30;novaesthiago
7;Comida Brasileira;1961;1961;1269;1RS6C2U409;RDQO9Y9B;164;5.551.976.391.784,00;13/12/2024 22:50;13/12/2024 22:50;1;Est impedit rem accusamus beatae non excepturi odit a optio deleniti corporis dolore necessitatibus hic.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;13/12/2024 20:00;carolinenogueira;14/12/2024 01:40;heloisa07
7;Comida Brasileira;1962;1962;102;EV94EH6YU6;W7NFN10Q;171;5.571.929.705.387,00;06/12/2024 07:38;06/12/2024 08:47;5;Numquam nobis voluptas veniam ratione iure fugiat qui perferendis harum atque officiis eaque impedit omnis.;Iste harum perferendis tenetur.;06/12/2024 02:17;agatha94;06/12/2024 03:01;emanuelda-cunha
7;Comida Brasileira;1963;1963;1801;UU9F645HZI;8D0XSH28;509;5.541.934.256.811,00;17/03/2025 15:52;17/03/2025 15:52;1;Laborum architecto consectetur fugit magnam nulla molestias quos.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;17/03/2025 09:58;heitor47;18/03/2025 07:28;tvieira
7;Comida Brasileira;1964;1964;1259;J6BMAYL4D0;7YUIDJ97;837;5.584.991.474.594,00;09/06/2025 07:04;09/06/2025 07:04;1;A ad in minima quaerat delectus possimus magni occaecati magnam impedit quibusdam facere.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;09/06/2025 06:31;yda-costa;09/06/2025 12:56;maria-eduardanascimento
7;Comida Brasileira;1965;1965;419;NFSQSM59FR;XP1N338D;937;5.531.927.672.024,00;07/02/2025 17:43;07/02/2025 17:43;1;Impedit debitis iste expedita minima modi placeat repellat commodi perferendis consequatur.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;07/02/2025 16:01;agatha77;08/02/2025 01:30;samuel11
7;Comida Brasileira;1966;1966;1277;QVARQEQ60Z;PY5YNHRP;233;5.531.992.238.602,00;14/11/2024 20:51;14/11/2024 20:51;1;Eum error commodi nesciunt vitae debitis vel hic aut libero magnam optio consectetur quibusdam nesciunt explicabo.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;13/11/2024 22:41;cunhasofia;14/11/2024 21:09;lorena21
7;Comida Brasileira;1967;1967;1566;31Y3WI0DWC;GY6DYV7Q;528;5.584.924.608.931,00;01/05/2025 09:55;01/05/2025 12:25;3;Delectus dolor at doloremque totam eum quam numquam dicta non quidem.;Rerum eveniet quo recusandae quisquam nesciunt ab tempora dicta.;01/05/2025 06:45;fda-cruz;02/05/2025 14:23;pmartins
7;Comida Brasileira;1968;1968;1676;AG8CE7JLTC;HPCGCB3U;850;5.531.968.630.468,00;10/07/2025 11:06;10/07/2025 11:06;1;Veniam excepturi voluptatum dolor doloribus similique aspernatur voluptatum voluptatum dolorem sint nesciunt asperiores.;Tempora officia quae vel dolor a quidem.;09/07/2025 20:56;laura82;09/07/2025 21:11;clara28
7;Comida Brasileira;1969;1969;1317;5PPIB0GK9U;FMWCIPX8;13;5.521.915.245.332,00;26/11/2024 17:15;26/11/2024 18:25;3;Perferendis possimus quis modi esse veritatis sapiente cumque.;Repudiandae incidunt deleniti magni cum similique illum.;26/11/2024 11:59;mariane39;27/11/2024 10:36;carlos-eduardomoreira
7;Comida Brasileira;1970;1970;1711;9CUCS11L7B;TK2W3IJC;871;5.531.951.214.431,00;14/02/2025 08:11;14/02/2025 09:10;5;Amet ipsa veritatis recusandae laborum blanditiis cumque voluptas mollitia quae saepe.;Quas maxime consequuntur cumque a.;13/02/2025 09:21;yalves;13/02/2025 16:59;vitor-hugo93
7;Comida Brasileira;1971;1971;651;NZ6A0U2LSR;QUZKWHZM;743;5.584.945.024.303,00;27/04/2025 05:04;27/04/2025 05:04;6;Nulla nulla ex maxime cum facilis ad.;Minima labore quo necessitatibus minus corporis sit nulla alias.;26/04/2025 21:54;pintohenrique;28/04/2025 03:48;nramos
7;Comida Brasileira;1972;1972;880;D5DT1OZC0Q;17ELJODM;338;5.551.996.458.564,00;11/07/2025 09:09;11/07/2025 10:43;5;Commodi at neque libero vitae facilis asperiores repudiandae sit.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;11/07/2025 01:37;luiz-otavio91;11/07/2025 12:43;santosmaria-luiza
7;Comida Brasileira;1973;1973;958;JZTXHTIR1Q;LIIWXNZK;606;5.561.999.739.415,00;05/02/2025 11:56;05/02/2025 12:49;4;Iure eaque corporis ex similique est omnis tempore quo accusantium facilis mollitia maiores earum earum vero.;Excepturi enim at delectus repellendus optio vel eveniet fuga doloremque.;04/02/2025 18:05;isabelly82;06/02/2025 01:29;eduarda44
7;Comida Brasileira;1974;1974;1935;VZXXXN039O;8990A34G;807;5.561.901.555.574,00;24/02/2025 03:43;24/02/2025 05:55;3;Repellat cupiditate praesentium enim assumenda reprehenderit repellat tenetur voluptatum dolore blanditiis suscipit corrupti labore architecto earum.;Eaque quis eligendi aliquid molestiae voluptatum quasi rerum nulla excepturi.;23/02/2025 22:37;caroline01;24/02/2025 16:21;manuela65
